grid_cell,block_id,prev_block_id,temporal_beta_bray,temporal_beta_jaccard_prob,delta_corrected_richness,temporal_shift_cwm,temporal_shift_trait_volume,block_start,block_end,block_label,grid_id,centroid_lon,centroid_lat,area_km2,bio1,bio4,bio12,bio15,elev_mean,elev_sd,texture_shannon,texture_entropy,texture_contrast,npp_mean,landcover_trees,landcover_cropland,landcover_built
55,2,1,0.1792634626026303,0.30402614561973584,-10.32799847148091,0.7436080533439292,0.19972834690404295,2005,2009,2005-2009,G00055,121.7667216778852,53.22062862484775,4638.8653776577585,-2.7025031805038453,391.55,13.553676986694336,24.235887241363525,691.1,70.53920149369725,29134.695804195806,51501.793706293705,181443.7902097902,467.2126505178077,0.02360097958811307,0.1991356549312342,0.005322933434708624
55,3,2,0.06286100088062324,0.11828640025090775,3.2286139199275468,0.3483444586038687,0.21913509974693446,2010,2014,2010-2014,G00055,121.7667216778852,53.22062862484775,4638.8653776577585,-2.7025031805038453,391.55,13.553676986694336,24.235887241363525,691.1,70.53920149369725,29134.695804195806,51501.793706293705,181443.7902097902,467.2126505178077,0.02360097958811307,0.1991356549312342,0.005322933434708624
55,4,3,0.08191045214441454,0.15141817325465856,7.754227397582149,0.4530498601063781,0.2611778108401168,2015,2019,2015-2019,G00055,121.7667216778852,53.22062862484775,4638.8653776577585,-2.7025031805038453,391.55,13.553676986694336,24.235887241363525,691.1,70.53920149369725,29134.695804195806,51501.793706293705,181443.7902097902,467.2126505178077,0.02360097958811307,0.1991356549312342,0.005322933434708624
55,5,4,0.10285119362127136,0.1865187147933427,12.435158852419683,0.33756642744244736,0.1349366431879664,2020,2024,2020-2024,G00055,121.7667216778852,53.22062862484775,4638.8653776577585,-2.7025031805038453,391.55,13.553676986694336,24.235887241363525,691.1,70.53920149369725,29134.695804195806,51501.793706293705,181443.7902097902,467.2126505178077,0.02360097958811307,0.1991356549312342,0.005322933434708624
56,2,1,0.18047455319563088,0.30576610517706293,-10.413099418089665,0.9065920610935825,0.47676443716456895,2005,2009,2005-2009,G00056,122.6259880512578,53.26185729168209,6302.303486006403,-3.6829461753368378,447.4166666666667,14.1509637037913,22.82476043701172,826.6666666666666,63.364142010711575,26023.00699300699,47410.381118881116,123878.6958041958,662.9672996830706,0.5189446592477265,0.13443953313946813,9.387412733643082e-4
56,3,2,0.07012657894152503,0.1310622132400222,3.926105242321782,0.2616072045265549,0.26123297848705906,2010,2014,2010-2014,G00056,122.6259880512578,53.26185729168209,6302.303486006403,-3.6829461753368378,447.4166666666667,14.1509637037913,22.82476043701172,826.6666666666666,63.364142010711575,26023.00699300699,47410.381118881116,123878.6958041958,662.9672996830706,0.5189446592477265,0.13443953313946813,9.387412733643082e-4
56,4,3,0.07771165229924892,0.1442160379976496,8.063689323100327,0.22109839646564894,0.08324688303209915,2015,2019,2015-2019,G00056,122.6259880512578,53.26185729168209,6302.303486006403,-3.6829461753368378,447.4166666666667,14.1509637037913,22.82476043701172,826.6666666666666,63.364142010711575,26023.00699300699,47410.381118881116,123878.6958041958,662.9672996830706,0.5189446592477265,0.13443953313946813,9.387412733643082e-4
56,5,4,0.08409859332269999,0.15514934497782695,11.06213852353352,0.16805004115820804,0.0036907961834768965,2020,2024,2020-2024,G00056,122.6259880512578,53.26185729168209,6302.303486006403,-3.6829461753368378,447.4166666666667,14.1509637037913,22.82476043701172,826.6666666666666,63.364142010711575,26023.00699300699,47410.381118881116,123878.6958041958,662.9672996830706,0.5189446592477265,0.13443953313946813,9.387412733643082e-4
57,2,1,0.14667525806545587,0.25582702170256955,-9.736859009547487,0.6848680449495888,0.29377603564795896,2005,2009,2005-2009,G00057,123.50381425901432,53.28723680119337,7211.3504475356285,-3.938072347640991,501.4,14.843226051330566,22.42281255722046,936.5,51.20598238076238,25104.941391941393,45278.91575091575,75632.91941391942,527.8115715422773,0.8798473698490601,0.0047449946284881485,9.649221719170162e-4
57,3,2,0.059965589290417384,0.11314629436331214,2.538726823709432,0.35929902096647987,0.2755118582722429,2010,2014,2010-2014,G00057,123.50381425901432,53.28723680119337,7211.3504475356285,-3.938072347640991,501.4,14.843226051330566,22.42281255722046,936.5,51.20598238076238,25104.941391941393,45278.91575091575,75632.91941391942,527.8115715422773,0.8798473698490601,0.0047449946284881485,9.649221719170162e-4
57,4,3,0.07194526866104055,0.13423310082035622,7.418595591601012,0.34981438725717157,0.1837548021874411,2015,2019,2015-2019,G00057,123.50381425901432,53.28723680119337,7211.3504475356285,-3.938072347640991,501.4,14.843226051330566,22.42281255722046,936.5,51.20598238076238,25104.941391941393,45278.91575091575,75632.91941391942,527.8115715422773,0.8798473698490601,0.0047449946284881485,9.649221719170162e-4
57,5,4,0.08427780336461385,0.15545426292614672,11.556549062578924,0.25238235404534304,0.04920044896421105,2020,2024,2020-2024,G00057,123.50381425901432,53.28723680119337,7211.3504475356285,-3.938072347640991,501.4,14.843226051330566,22.42281255722046,936.5,51.20598238076238,25104.941391941393,45278.91575091575,75632.91941391942,527.8115715422773,0.8798473698490601,0.0047449946284881485,9.649221719170162e-4
128,2,1,0.11802438085942693,0.2111302452433128,-4.98906574040808,0.4083959808070464,0.1406173742231832,2005,2009,2005-2009,G00128,122.62003628231469,52.82123800100551,10000,1.515458305676778,703,10.143527348836264,26.001415888468426,88,90.93404203047393,32045.444444444445,52997.22222222222,317968,479.3039178421248,0.16820696564496956,0.24998407961716135,0.004370149238245326
128,3,2,0.05609240327995442,0.10622631713995023,3.232204583829592,0.3291335738196097,0.20274488186108341,2010,2014,2010-2014,G00128,122.62003628231469,52.82123800100551,10000,1.515458305676778,703,10.143527348836264,26.001415888468426,88,90.93404203047393,32045.444444444445,52997.22222222222,317968,479.3039178421248,0.16820696564496956,0.24998407961716135,0.004370149238245326
128,4,3,0.0687174893343602,0.12859804395483454,7.8789519541887,0.3731947727239978,0.2258389410911269,2015,2019,2015-2019,G00128,122.62003628231469,52.82123800100551,10000,1.515458305676778,703,10.143527348836264,26.001415888468426,88,90.93404203047393,32045.444444444445,52997.22222222222,317968,479.3039178421248,0.16820696564496956,0.24998407961716135,0.004370149238245326
128,5,4,0.08501201261547012,0.15670243578325838,12.312039883324502,0.27301227621900165,0.11173360392573084,2020,2024,2020-2024,G00128,122.62003628231469,52.82123800100551,10000,1.515458305676778,703,10.143527348836264,26.001415888468426,88,90.93404203047393,32045.444444444445,52997.22222222222,317968,479.3039178421248,0.16820696564496956,0.24998407961716135,0.004370149238245326
